game,name_ko,review_id,title,content,rating,at,app_version
genshin,원신,14565916082,진짜 갓겜입니다..ㅜ,"일단 제작자님 사랑합니다..
우선 저는 원신을 시작한지 1년도 안된 응애인데요.. 제가 원신을 올해 3월에 시작해서 지금까지 하고 있는데 7,8월을 개인사정으로 인해 원신을 잠시 못했다가 9월에 복귀했는데요.. 저는 원래 애니,웹툰 등을 별로 선호하지않아서 주변에서도 갓반인(갓 일반인이라는뜻)이라고 할정도로 관심이 없는 사람이어서
솔직히 원신 처음 했을때는 그냥 싸우는 겜이라고 생각하고 플레이 했는데 하다보니까 재밌어져서 계속하다가
이 글을 쓰고있는 지금 제가 진짜 싸우는 겜이라고만 생각하고 플레이한점을 죄송하게 생각하고 있습니다..
왜냐면요.. 임무에서 기간한정보상을 준다길래 스네즈나야를 하던도중에
코룔로프스키 극장(?)에서 오데트의 공연을 볼때 사건 있잖아요 ㅜㅜ
결말을 보고 여러가지 생각도 들면서
모두 죽어있던거란 사실에 너무 슬프면서
감동적이더라고요..ㅜㅜ 
저 앞으로 원신 자주 할게요ㅜㅜ
진짜 갓겜입니다 ㅜㅜ
이런 갓겜을 일찍 알았으면 좋았을텐데..
암튼 제작자님 정말 존경하고 사랑합니다",5,2026-09-18T15:12:44-07:00,7.0.0
genshin,원신,14564527619,굳굳,일단 게임 퀄리티 좋고 이야기도 재미있고 이벤트도 지금은 많이하니까 좋고 할거 많고 일일의뢰도 빠르게 할 수 있게 해주고 쨋든 갓겜임. 이런 갓겜이 저장공간을 많이 차지하지만 공간을 많이 차지하는 만큼 대단한 겜.,5,2026-09-18T07:38:15-07:00,7.0.0
genshin,원신,14563047455,Game chán,Thằng nào lập trình chán thế. Xong quay ra kêu bug. Lập trình ngô vc. Đền bù 1k6 nt đi.,4,2026-09-17T22:29:35-07:00,7.0.0
genshin,원신,14559681498,저장공간만 아니면 자주하는겜,정말 좋아하는게임이지만 저장공간이 커서 슬프네요,5,2026-09-17T02:21:33-07:00,7.0.0
genshin,원신,14555335683,.,나선비경 밸런스 ㅈ같이 하네,1,2026-09-15T22:54:57-07:00,7.0.0
genshin,원신,14537685235,ㄹㅇ갓겜,원래 게임을 하려고 앱 설치 할때마다 조금만하고 삭제 하고 리뷰도 안쓰고 그런데 원신은 남다른 스타일이고 원소 조합 같은게 싸울때마다 도파민을 터지게 하고 캐릭터들도 각양각색 다르게 스타일 도 다르고 개성도 다르고 이쁘고 잘생겨서 좋음,5,2026-09-11T09:36:18-07:00,7.0.0
genshin,원신,14537471530,다른건 다 좋은데 제발좀,다른건 다 좋은데 제발좀 스킵기능이나 만들어주세요,3,2026-09-11T08:32:14-07:00,7.0.0
genshin,원신,14533703509,재화 존나 짜다,.,1,2026-09-10T09:11:27-07:00,7.0.0
genshin,원신,14521174064,갓겜,십갓겜,5,2026-09-07T05:22:22-07:00,7.0.0
genshin,원신,14520753332,절벽 막 올라왔을때 몹 나오게 하지 마라 짜증나니까,.,4,2026-09-07T02:37:41-07:00,7.0.0
genshin,원신,14513504790,항상 욕하지만 결국 돌아오게하는 게임,3.7버전부터 7.0까지 꾸준히 하고 있습니다. 중간 나타땐 1년 쉬었지만.. 원신만의 매력이 그리워서 다시 하고 있습니다 원신최고❤️❤️,5,2026-09-05T06:06:04-07:00,7.0.0
genshin,원신,14512077346,제발 좀 알려주거나 봐주세요,"이거 원신 계속 하다가 오랜만에 들어갔는데 이메일 하라고 해서 네이버 이메일, 구글 이메일 다 비밀번호도 맞게 쳤는데 계정에 비밀번호가 설정되어 있지 않다고 뜨고 결국 밑에 있는 로그인으로 했는데 되는 줄 알았더니 계정 날라가고 처음부터 시작해야 되는데 어떻게 해요? 제가 진짜 열심히 키웠는데 다 날라갔어요",5,2026-09-04T20:51:30-07:00,7.0.0
genshin,원신,14511101919,나타는 썩었다,"85학번이고 2년 3년 쭉 하다가 나타 나오고 접게 되었다. 스토리도 그렇다 할 재미도 없고 파워레인저 마냥 인원 모아서 어쩌구 저쩌구, 감동도 없고 너무 지루했다. 심지어 남캐 비율은 이게 원신인지 서유기 여아국인지 모를 만큼 여캐만 주구장창 내서 뭘 뽑고 싶은 생각도 안들어서 접었다. 
현재 스네즈나야 열리고 복귀 했는데 훨씬 쾌적하고 달라진것 같다.",4,2026-09-04T14:30:50-07:00,7.0.0
genshin,원신,14509076434,들어주새요 제작자님,"넘 재밌고 오픈월드에요, 근데 뽑기 확률 또는 뽑기에 쓰이는 원석 양좀 버프해주세요",4,2026-09-04T03:52:29-07:00,7.0.0
genshin,원신,14500746379,워우 정말 재밌습니다!,"일단 스토리 자체가 풍성하고 재밌어요. 그리고 캐릭터들이 전체적으로 예쁨ㅎㅎ
아 근데 용량이 너무 큼..
하지만 게임 완성도가 높아서 게임 할 맛이납니다🫪
(참고로 저는 3.0업뎃때부터 시작함ㄷㄷ)",5,2026-09-01T23:58:22-07:00,7.0.0
genshin,원신,14492752325,이게 웬 4.1 별,"에니메이션 대박이구요
목소리 장난 아니구요
걍 좋아요 다른 1별 리뷰 보지 말고 제 리뷰 보세요
찐으로 좋아요
제발",5,2026-08-30T23:27:09-07:00,7.0.0
genshin,원신,14490263313,Awful luck,"I have been playing genshin impact since 2021 and even my first limited 5star came on ar 51 with a 50/50 lost, I always go until hard pity and lose, the luck is absolutely terrible, with the snezhnaya release you can’t even get a guranteed character…",1,2026-08-30T08:08:59-07:00,7.0.0
genshin,원신,14486230982,보 만 다,"지 진 
G O A T",5,2026-08-29T07:37:29-07:00,7.0.0
genshin,원신,14477953387,진짜 강추임,"마신 임무도 스토리 탄탄하고 캐릭터 디자인도 개 지림. 근데 하나 아쉬운 점이 초반 캐들이 디자인이 살짝 아쉽습니다 근데 최신 캐들은 4성들까지 예뻐요

미소년 좋아하시는 분은 캐릭터들도 좋아 할 것 같아요.

(데이터 많이 필요해서 좀 느릴 수 있어요)",5,2026-08-27T05:19:48-07:00,7.0.0
genshin,원신,14474261768,스킵기능 좀 만들어줘라,재밌기는 한데 스킵을 못하니까 시간낭비도 너무 심하고 슬슬 짜증남… 답답해서 관두는 사람들도 꽤 있을 것 같은데,4,2026-08-26T06:25:02-07:00,7.0.0
genshin,원신,14473155184,꿀잼,고트,5,2026-08-25T23:33:10-07:00,7.0.0
genshin,원신,14469302668,하지마세요,이거하고 개씹덕되었던 적이 있어요. 지금은 정상. 제발하지마세요 드립이아니라 그양 제발제발하지마세요 제발 하지마세요 정상인의 삶을 삽시다. 만약 의문이 든다면 주변 정상인 친구에게 나 원신 하는데 하면서 설명하고 여자 캐릭터 보여주세요. 그러고 그 캐릭터 설명해봐요. 막 스토리랑 그런거 다…그 친구 반응이 다른사람들 반응입니다. 제발하지마세요…,1,2026-08-25T00:02:40-07:00,7.0.0
genshin,원신,14465053577,노이 풀속성 발레리 4성,"스네즈나야 감다뒤졌네
원신 이제 여캐만 빨아주는거 극혐
노이 풀속성이라는 말이 맞냐
아무리 남자유저가 많다고해도 그렇지
메이드년이 딜러고 기사가 서폿이냐
진짜 말도 안된다 원신 나왔을적부터
시작해서 지금까지 하고있는 유저인데
진짜 돈에 미쳐가지고 지네 마음대로 캐릭터 만드는게 말이되냐 드럽다 노이 진쩌 풀속성이고 메이드년이 딜러로
진짜 찌라시대로 나온다면 나는 이거 게임 못한다 전부 번개인것도 짜증나는데 이제 캐릭터도 지네 꼴리는대로 만든다? 이건 그냥 유저들
무시하는거나 다름없다 이딴식으로 하는거 보고 원신에 더이상의 돈도 안쓸거다 똑바로해라 류웨이새꺄",1,2026-08-23T21:13:28-07:00,7.0.0
genshin,원신,14461658040,💘,사랑해요 진짜 갓겜,5,2026-08-23T00:43:21-07:00,7.0.0
genshin,원신,14460060370,소리,다운받앗는데 소리가안나요..,2,2026-08-22T13:34:11-07:00,7.0.0
genshin,원신,14459896755,이러나저러나 해도 돌고 돌아 원신이다…,"용량도미쳤고, 돈도잔뜩들고, 매일욕하지만 마음의고향같고 계속돌아옴그냥 섭종하지말고 오래장수겜해라…",5,2026-08-22T12:34:40-07:00,7.0.0
genshin,원신,14459076110,서버,"자기 계정들, 캐릭터들 가 갖고 서버 변경할 수 있으면 좋겠어요.. 안 된다는 거 알지만 친구랑 서버가 달라서 같이 하질 못해요… 그 외에 좀 어려운 거 빼면 힐링도 되고 배경음악 좋고 캐릭터 이쁘고 잘생기고 좋아요. 어려운 건 제가 못하는 걸 테구요….",5,2026-08-22T08:13:41-07:00,7.0.0
genshin,원신,14452525883,1점 누구냐!!,아니 게임을 이렇게 좋게 만들어 놨는데 1점이 뭐야1점이 이런 게임에는 5점이 아까워요100점을 줘야지,5,2026-08-20T15:37:30-07:00,7.0.0
genshin,원신,14449693289,인생게임임,"한 2년정도 했는데 일단 스토리는 붕스보단 아쉬움 그리고 뽑기 확률도 낮고 재화모으기도 개빡셈 무과금은 뽑기 하려면 너무 힘듬 솔직히 내가 그냥 못얻는걸수도 있긴함 그리고 초반에 렙업이 힘듬 캐릭터를 뽑고 렙업 하려 재료를 모으려고 보면 멥 저 끝에 있는 경우가 많음 그래도 스토리도 나쁘지 지는 않고 캐릭터들도 이쁘고 모션이나 이런것들도 다 잘뽑히고 마음에듬 솔직히 치치가 안좋은 이미지가 씌워져서 그렇지 예능용으론 괜찮음ㅋㅋ 4성들도 쓸만한 좋은 애들도 많고 월드를 탐험하는 맛이 있음 물론 콘텐츠 다즐기면 할게 없어서 업데이트만 주구장창 기다리는데 그건 새계정으로 첨부터 하면 해결이 어느정도는 되더라 그 노가다를 다시 한다니까 약간 아찔하긴 했는데;; 암튼, 이대로만 쭉 아니 이대로 승승장구만 하면 좋겠음.   




사랑한다 원신아 이번 업데이트 맛도리더라 다시 돌아왔다.",5,2026-08-19T23:29:14-07:00,7.0.0
genshin,원신,14444695111,스토리 더 만들어주세요,게임 오래 할래요 재밌어요 재밌어,5,2026-08-18T16:49:19-07:00,7.0.0
genshin,원신,14438497779,제발 리메이크좀,"신캐랑 구캐릭이랑 너무 외모차이오져요 ㅠㅠ 
여행자라도 해주세요 ㅠㅠ 아님 스킨이라두..
너무 못생겨서 하기싫음 ㄹㅇ
그거 빼곤 재밌어요 ! 천장좀 치긴했지마는 ㅠ",2,2026-08-17T04:57:26-07:00,7.0.0
genshin,원신,14435823765,최고,넘 재밌어요,5,2026-08-16T11:33:57-07:00,7.0.0
genshin,원신,14430814212,스킵좀 쳐 만들어라,뭔놈의 스킵없이 강제로 스토리를 쳐먹임 개빡치네 붕스는 스킵있는데 이건 왜없음??일부러안만드는데 존나 화나네 미친새끼들,1,2026-08-15T06:33:21-07:00,7.0.0
genshin,원신,14429767023,망겜 지우겟습니다.,너무 재미가업네요,1,2026-08-15T00:11:01-07:00,7.0.0
genshin,원신,14429388656,사랑한다,긴말필요없다,5,2026-08-14T21:29:45-07:00,7.0.0
genshin,원신,14429228737,ㅇ,인생겜,5,2026-08-14T20:24:38-07:00,7.0.0
genshin,원신,14427454322,건의사항,"다 좋은데 월드 탐험 100% 채우기가 너무 힘들어요
월드 탐험 모드? 같은게 있었으면 좋겠어요 탐험한 맵이 색칠이 된다던가
좀 더 편리하게 만들어주세요",3,2026-08-14T09:47:14-07:00,7.0.0
genshin,원신,14422858806,FPS게임..🥵😭😒🥸 저 발로란트 프로게이멍 헥 헥 개고숛 인데ㅋ 개임 이따구로 만들지 마세욛,젤다ㅏ짭 아니에요 헧 거제 야호~😜,4,2026-08-13T07:09:34-07:00,7.0.0
genshin,원신,14422681318,원신사랑해,이거만한게임없어요,5,2026-08-13T06:18:52-07:00,7.0.0
genshin,원신,14421583609,복각 주기 조금만 줄여주세요ㅜ,한 캐릭터가 2년 가까이 안오는게 말이됩니까 묶음기원 좀 자주자주 돌려주세요ㅜㅠ,1,2026-08-12T23:43:53-07:00,7.0.0
genshin,원신,14420423156,와우 정말 재밌어요!,"원신 아이폰 유저인데 거짓말 않하고 진짜 재밌음.스네즈야 오픈하자 마자 원석 도 뿌리고  뽑기 하자마자  5성 떳는데 픽둟이라 아쉽긴 하지만 진짜 재밌고 이정 도 퀴리티에 무료 개임은 진짜 몇안데는 갓겜임 .그리고 진짜진짜 아쉬워서 말하는 건데 픽업 배너에 여자 5성캐릭터 밖에 없음 2연으로 여자밖에 없는 픽업 베너임 개발자님 진짜 제발 5성 남자캐릭터 만들어 주세요!(그렇다고 남자 캐릭터가 진짜 심하게 없는건 아님 5성 중에만 좀 적음)그리고 나타 이후에 이상해 졌다.뭐라뭐라 하는데 사람마다 취향이 있는 거고 이만한 퀄리티에 무료로 이용 하면 그냥 재밌게 플레이 하면 안돼나 싶음 그리고 젤다 짭이다 그러는 데 내가 젤다 야숨,왕눈 을 다 플레이 한사람으로써 절대로 짭아님그러니 짭이다 그러는 사람의 말은 그냥 무시하셈 진짜 5별점을 줘도 모잘겜임 만약 10점 까지 있음 난 10점 줬음 그러니 원신 깔고 즐겁게 플레이 하셈.너무 어렵다고 생각 되면  모험 레벨 16 까지만 가면 다인 모드가 열려서 같이 플레이 할수 있음 다만 매인 이나 전설 임무는 안됌.여기 까지 읽어 줘서 감사하고 이게 앞에 떠서 많은 사람이 봤으면좋겠음.",5,2026-08-12T16:03:37-07:00,7.0.0
genshin,원신,14419078552,개재밌음,인생겜 근데 무과금인데 재화 모으기가 개어렵고 해야하는게 ㅈㄴ 많아요,5,2026-08-12T08:25:16-07:00,7.0.0
genshin,원신,14418096874,저는 원석을 먹고 삽니다,절 굶어 죽일 작정인가요? 더 줘!!!!!!!!!!!!!!!!!!,5,2026-08-12T03:25:36-07:00,7.0.0
genshin,원신,14417781393,스토리 나오는거 짜쳐요,그냥 지나가기만 해도 마음대로 스토리 나오는것도 짜증나는데 스킵버튼도없음 이거 말고도 문제점 많은데 적어도 이것만큼은 고쳐졌으면…,1,2026-08-12T01:20:49-07:00,7.0.0
genshin,원신,14417670211,오픈유저인데,"매번 고봉밥에 별빛 천장 보고 재화는 너무 적어요
돈 써도 원하는 캐릭터 안 나오는 게 짜증나서 돈 쓰던 것도 접었습니다 이게 게임사에서 원하는 방향인가요?
신규 버전 출석 이벤트가 그렇게 어렵습니까? 복귀신규 챙길 시간에 있는 유저 좀 챙기세요 왜 떠나겠어요",1,2026-08-12T00:35:02-07:00,7.0.0
genshin,원신,14417639279,ㅈㅂ,제발맥os출시좀해주세요더이상감당할수가없습니다,5,2026-08-12T00:22:06-07:00,7.0.0
genshin,원신,14417529421,달반응십샠기,달반응캐릭터들 다 유료인데 그 캐릭터가 없으면 못잡는 보스들이 너무 많아요. 그리고 픽뚫 계속 남 픽뚫 계속 나는 계정이랑 잘 안 나는 계정 돈 차이가 너무 큼,1,2026-08-11T23:35:51-07:00,7.0.0
genshin,원신,14417390801,이상원을찬양하자,요즘 버전에는 캐릭터들도 예쁘게 나오고 그래서 모델링에는 큰 문제가 없음 그런데 과금유도가 좀 있어여 진짜 원신만 계속 하는게 아니면 조금 원석 모으는데 한계가 있기두하고.. 그래도 좋아하는 캐릭터 뽑을 수는 있엉용 스토리스킵기능없고 인플레심함 다들벤티사이즈하자,4,2026-08-11T22:35:42-07:00,7.0.0
genshin,원신,14417363167,답변 부탁해요,최악이네요 계정까지 나가지고 돈 벌 생각이 없어보여요,1,2026-08-11T22:23:33-07:00,7.0.0
genshin,원신,14417058249,정말 최고입니다!!,중학생 때 시작했는데 벌써 성인이 되었네요… 저의 학창시절을 함께 한 이 게임에 정말 큰 애정을 느끼고 있습니다. 앞으로도 계속 쭉 원신과 함께 하고싶네요,5,2026-08-11T20:15:59-07:00,7.0.0
genshin,원신,14417056497,이제 진짜 갓겜이다,서브컬쳐 일황,5,2026-08-11T20:15:19-07:00,7.0.0
genshin,원신,14417042744,원신사랑해여,갓겜,5,2026-08-11T20:09:52-07:00,7.0.0
genshin,원신,14416832828,에,붕스랑 번갈아 가면서 합니다. 캐릭터를 너무 잘생기고 이쁘게 뽑지마세요. 저 스크타 2시간만 있어요. 엉엉슨,5,2026-08-11T18:51:17-07:00,7.0.0
genshin,원신,14416802166,추억이되는 게임,모든면에서 최고인게임입니다.. 최근에 다시 복귀했는데 너무 좋네요 계속 쭉 할걸 ㅠ,5,2026-08-11T18:40:00-07:00,7.0.0
genshin,원신,14416742203,기꺼이 나의 지갑을 열게 만드는 게임,"원래 현질 안하고 무과금으로 즐겼지만 처음으로 나의 지갑을 열게 만든 게임 정말 그 돈이 아깝지가 않음! 물론 무뽑이 사악해서 개선이 더 필요 ㅠㅠ 스택이월 해줘! 
엔컨도 더 내주시길",5,2026-08-11T18:18:13-07:00,7.0.0
genshin,원신,14416561840,ㅇㄴ 왜케 퀄 높음,모든 스토리마다 눈물을 흘렸다…특히 푸리나 푸리나 스토리가 제일 God임 ㅠㅠ 더 눈물 나오게 스토리 만들어주세여,5,2026-08-11T17:11:22-07:00,7.0.0
genshin,원신,14416559860,원신 4년차,"너무 좋습니다 일단 로엔에게 반했구요
20스택에 별빛포착으로 준 호요 사랑해요",5,2026-08-11T17:10:39-07:00,7.0.0
genshin,원신,14416415155,원신은 돈 벌 생각이 있는거야?,"재밌긴 한데, 스토리 스킵 추가 하고, 성유물 프리셋 추가하고, 2주에 한번 씩 짬통기원 로태이션 돌려라. 복각 주기 1년 초과가 말이 되냐.",3,2026-08-11T16:14:22-07:00,7.0.0
genshin,원신,14416353648,재밌긴한데,"무과금들은 빡세긴해요
그래도 3년 째 쉬지도 않고 매일 들어가는 중 호호",4,2026-08-11T15:50:28-07:00,7.0.0
genshin,원신,14413980137,원석,전임 하나 다 밀면 원석 100개는 줘야한다고 생각합니다,5,2026-08-11T03:13:08-07:00,6.7.0
genshin,원신,14412521192,원석 조금 더 뿌려라,다른게임에 비해 뽑기 재화가 부족하고 무기 뽑기는 분리하도록 개선필요하다.,1,2026-08-10T17:28:35-07:00,6.7.0
genshin,원신,14408945228,와ㅏㅏ..!,"46GB?투자해서 깔았는데 생각보다 아이디어도 신박하고 퀼리티가 너무 좋음 심지어 배경과 뷰가.. 한강뷰보다 좋은 ㅋㅋㅋ
원석도 많이주고 과금까진 아니어도 어느정도 재미있게 할수있어서 이걸 깐지 1년반?좀 넘어가네요 ㅋㅋ
앞으로 얼마나 퀼리티가
더 올라갈진 모르겠지만 앞으로도 이 행동 끝까지 가봅시다 :>
참고로 여기다 한 7만원만 투자해서 잘 즐기고 있어요~",5,2026-08-09T19:57:23-07:00,6.7.0
genshin,원신,14406999716,몇달동안 모은 원석이 충격적이라 접음,하 미탸때문에 복귀함,5,2026-08-09T08:20:43-07:00,6.7.0
genshin,원신,14405574861,굿 ^^,아이패드로 하는데 키보드연결이 안돼서ㅠㅠ,5,2026-08-08T23:35:39-07:00,6.7.0
genshin,원신,14403843145,바멘,"바르바토스님을 믿으라.
믿음만이살길이다.
바멘",5,2026-08-08T11:45:10-07:00,6.7.0
genshin,원신,14398360922,ㅗ,시발새끼 시간만 존나 버림,5,2026-08-07T03:12:20-07:00,6.7.0
genshin,원신,14396317272,존잼,이걸 왜 이제했지!!,5,2026-08-06T13:25:33-07:00,6.7.0
genshin,원신,14395876113,저장공간,저장공간 왜이리 많이 차지하나요,2,2026-08-06T10:55:07-07:00,6.7.0
genshin,원신,14395621747,원신은 갓겜,"다른 사람들은 뭐 이동기가 갑자기 ㅈㄴ 쩔어졌다 이러는데 그런걸 떠나서 일단 캐디가 개 쩝니다 그리고 진짜 원신은 스토리의 이어지는 곡선,액션 등등 진짜 쩌는 게임입니다.. 캐릭터도 다양하고 생김새도 다 다양하기도 하여서 진짜 캐릭터 뽑는 맛도 있습니다 뽑기의 확률은 조작할수없어서 안좋은게 나올수도있지만 뽑기를 할맛이 납니다 그리고 캐릭터의 스킬 궁극기도 다 다양성있게 액션이 나와서 싸울맛도 납니다 싫어하는 사람도 있겠지만 저는 원신을 갓겜이라고 생각이 들어서 이런 리뷰를 씁니다 원신도 렉이나 버그가 생길때도 있긴있습니다 물론 저도 걸려봤어요 그치만 그런것만 제외하면 진짜 원신은 갓겜 그 자체. 입니다 캐릭터를 키울때 뉴비같은 처음하거나 복귀하시는 분들은 어려울수도있습니다 그치민 캐릭터 안키우고 그냥 맵을 둘러보며 힐링게임을 하실 분들한테도 추천합니다 원신은 맵도 무척무척무척 예쁘기 때문에 힐링하려고 하시는 분들에게도 추천합니다 물론 신맵도 뷰같은건 엄지척X100입니다 진짜 짱입니다 물론 싸우거나 때리는 맛을 보려고 하시는 분들에게도 추천드립니다 캐릭터를 키울땐 다인모드라는 것도 있어서 다른 사람들에게 도움을 받아서 캐릭터를 키우는 분들도 있어서 쉽게 키울수도 있을겁니다 어느정도 됬다 싶으면 혼자서 해도 충분히 굿굿 입니다!!",5,2026-08-06T09:35:07-07:00,6.7.0
genshin,원신,14394165623,아~~~~씨발,나선비경을 쳐 들어가는데 핑 999ㅁ찍어서 팅기네용 씨벌^^,1,2026-08-06T01:48:18-07:00,6.7.0
genshin,원신,14387180498,에휴,"ㅇㄴ 최적화, 튕김 ㅇㅈㄹ 하면서 1점 주는 새끼들 이해 ㅈㄴ 안되네 다른 오픈월드게임 다 20기가는 넘는데 원신은 출시된지 6년은 넘은 게임이니까 그만큼 맵이랑 스토리 많이 나와서 용량 크겠지 지들 폰이 구린거면서 렉 튕김 최적화 이러면서 리뷰에 1점 남기는건 뭔 심보냐ㅋㅋ",5,2026-08-04T07:59:20-07:00,6.7.0
genshin,원신,14383161154,재밌긴해요,"솔직히 이정도의 퀄리티의 게임은 .. 별로없을 거 같긴함.
이 게임 처음 나올때부터 전 개인적으로 풍경이 너무 이뻐서 시작한 게임인데 이게.. 점점 캐릭터 빨이 너무 심해지고 돈을 쓰긴쓰는데.. 생각보다 캐릭터 하나 뽑기위해 많은 돈이 들어가고..
점점 그 뽑기운도 떨어지는 걸 느끼고 무엇보다 퀘스트 스킵이 없어서 시간이 너무 많이 잡아먹음..

학생땐 그래도 남는게 시간이니 했는데 직장 들어가고 나서는 오히려 접게됐네요 ㅎㅎ.. 뭔가 한번 밀리면 안하게 되는 성격이기도 하고 엄두가 안나서 안하게 돼서 접었어요ㅜㅜ

그치만 10년뒤에 커서도 재밋게 했던 게임이라고 말할정도로 정말 재밌고 풍경너무너무 이쁨 ..
피씨로 그래픽 카드 용량 넉넉하다면 강추합니다 ㅎㅎ",5,2026-08-03T08:29:32-07:00,6.7.0
genshin,원신,14377357907,최적화좀 해라 용량이 이게뭐냐 이게,최적화해 원신 용량줄여,1,2026-08-01T22:04:44-07:00,6.7.0
genshin,원신,14370911435,좋아요,좀 어렵긴 한데 재밌어요 캐릭터도 이쁘고 때리는 맛도 있고 좋아요,5,2026-07-31T07:55:52-07:00,6.7.0
genshin,원신,14368623383,리뷰,"장점
1.스토리
스토리가 너무 어렵지 않고 재밌습니다
초반 몬드 스토리도 기대 이상으로 재밌었습니다
캐릭터 전설임무 스토리도 나쁘지 않은 편입니다
전설임무의 주인공 캐릭터를 중심으로 흘러가는 스토리의 전개가 막히지 않고 자연스럽게 흘러갑니다
2.캐릭터
캐릭터 한 명 한 명마다 개성이 뚜렷합니다
또 캐릭터의 서사도 너무 비슷비슷하지 않고 그 캐릭터만의 서사시가 있는 게 좋았습니다
3.별바다 세계
별바다 세계에서 자신이 좋아하는 장르의 미니게임을 즐길 수 있는 건 원신만의 재밌는 기능이라고 생각합니다
유저들이 직접 게임 시스템과 맵을 만드는 게 제일 별바다 세계의 장점이라고 생각합니다
4.이벤트
이벤트는 대체적으로 미니게임?이 많았습니다
가끔씩 하는 5성 캐릭터 무료 지급이 제일 좋았습니다

여기부터는 단점입니다
1.스토리 스킵 기능
월드 임무 스토리는 빨리 스킵하고 싶은데 스토리 스킵 기능은 아예 못 만드나요?
월드 임무 스토리가 그닥 중요하진 않은 것 같아서 스토리 스킵 기능이 있었으면 좋겠습니다
2.몹의 체력
필드를 돌아다니다 보면 본인의 캐릭터 전투력보다 체력이 높은 몹이 나올 때도 있는데요
그런 몹과 싸울 땐 캐릭터가 죽습니다
몹 체력은 어쩔 수 없겠죠
 
어쩌다 보니 말이 길어졌네요
이 글은 여기서 끝입니다",5,2026-07-30T18:08:35-07:00,6.7.0
genshin,원신,14365992789,복각이 너무 느림.,"좀 돈에 미친 운영이랄까? 신캐 사기로 내고, 배너 내려가면 너프하고. 신캐에 돈 써야 하는 전형적인 게임 운영법. 뭐 인기캐 묶음기원이든 배너를 3개로 늘리든 좀 개편을 해줬르면 좋겠음. 그리고 좀 쓸데없는 말인데 운을 너무 많이 탐. 뉴비 때 말 그대로 죄다 고봉픽뚫밖에 못 먹어서 재미 떨어지고 많이 안 하게 됨. 게임 자체는 되게 좋은데 아쉬움 많이.",3,2026-07-30T03:42:00-07:00,6.7.0
genshin,원신,14362888590,좋은데...,"재화가... 너무 적어요. 뒤로 갈 수록 무과금이면 그냥 캐릭터를 못 뽑습니다.
이벤트를 자주 하던가 재화를 늘리던가 해주세요...",4,2026-07-29T08:29:23-07:00,6.7.0
genshin,원신,14353651938,재밌습니다!,"원신은 진짜 캐릭터 디자인도 그렇고 
목소리도 그렇고, 모션까지 싹다 예쁘고 보기 좋게 만드는 것 같아요!! 
개인적으로는 콜롬비나,푸리나의 모션이랑 디자인이 
제일 예쁜 것  같아요!!! 
앞으로 이렇게만 
계속 나아가주셨으면 합니다!! 
그럼 이만!!!",5,2026-07-27T02:40:09-07:00,6.7.0
genshin,원신,14338880713,최고의 게임,특색있고 아름다운 맵 때문에 진짜 탐험할 때 눈이 즐거워요. 캐릭터들도 거의다 매력있게 잘뽑았어요. 스토리 완성도도 진짜 높아서 스토리충으로써 진짜 눈 돌아갔습니다. 단점은 재화를 좀 짜게 주고 픽뚫이라는 시스템이 있겠네요. 재화는 좀 더퍼줘 호요버스 ㅠㅠㅠ,5,2026-07-23T08:29:29-07:00,6.7.0
genshin,원신,14338594381,잼있다,"일단 컨텐츠가 다양해서 재미있고요
스토리도 풍부하가지고 시간 순삭되요
RPG게임류 원한다면 강추!!",5,2026-07-23T07:10:00-07:00,6.7.0
genshin,원신,14337986007,이거 원래 이렇게 오래 걸리나요,2시간동안 리소스 다운로드를 했습니다.. 겨우 끝났는데 잘은 모르지만 다른 것들 다운로드 하는 것도 지금 너무 오래 걸리고 있습니다 이 게임 너무너무 해보고 싶었는데 원래 이렇게 초반이 오래 걸리나요..? 아니면 저의 휴대폰 문제일까요..,5,2026-07-23T04:04:21-07:00,6.7.0
genshin,원신,14334099967,최고의 게임,재밌긴한데 갤럭시 때 구글 개정으로 로그인 을 했는데 아이폰으로 갈아타 개장을 연동하는데 구글 이 없어서 처음 부터 다시하지만 그래도 최고,5,2026-07-22T05:04:20-07:00,6.7.0
genshin,원신,14333899010,게임 난이도가 아쉬움,작년 반년쯤 하고 다시 복귀한 유저입니다. 다시 처음부터 하고있는데 초반 미션임에도 불구하고 난이도가 꽤 있습니다.. 그리고 기원 하기도 아이템이 잘 안 모아져서 아쉽고요ㅠㅜ 그 외에 디자인 요소나 스토리는 좋습니다,3,2026-07-22T03:55:45-07:00,6.7.0
genshin,원신,14326985849,원신의장점과단점,제가 이게임을 해보면서 장단점을 찾았습니다. 게임 화질과 이야기 등 다 재밌습니다. 그런데 제가 오랜만에 원신을 깔려는데 저장공간에 20GB 넘게 차오른거 보고 깜짝놀랐습니다. 너무 오랜만에 하는게임이라 다른앱들을 절반이상 지우고 겨우 깔았어요.. (;  저장공간 야르하네요 야르~,3,2026-07-20T09:39:22-07:00,6.7.0
